split,image,class_id,w_norm,h_norm,w_px,h_px,min_wh_threshold,line
test2,260_24385.jpg,0,0.014648,0.040039,15.0,41.0,0.015,0 0.992676 0.814941 0.014648 0.040039
test2,261_8105.jpg,0,0.033203,0.013672,34.0,14.0,0.015,0 0.325195 0.887695 0.033203 0.013672
test2,262_6207.jpg,0,0.027344,0.010742,28.0,11.0,0.015,0 0.062500 0.907715 0.027344 0.010742
test2,264_19860.jpg,0,0.012695,0.031250,13.0,32.0,0.015,0 0.993652 0.499023 0.012695 0.031250
test2,264_28451.jpg,0,0.028320,0.008789,29.0,9.0,0.015,0 0.220215 0.895996 0.028320 0.008789
test2,265_23973.jpg,0,0.014648,0.031250,15.0,32.0,0.015,0 0.007324 0.146484 0.014648 0.031250
test2,265_24574.jpg,0,0.014648,0.031250,15.0,32.0,0.015,0 0.992676 0.283203 0.014648 0.031250
test2,276_2008.jpg,0,0.041016,0.008789,42.0,9.0,0.015,0 0.394531 0.898926 0.041016 0.008789
test2,276_2035.jpg,0,0.013672,0.024414,14.0,25.0,0.015,0 0.006836 0.884277 0.013672 0.024414
test2,276_2076.jpg,0,0.028320,0.012695,29.0,13.0,0.015,0 0.052246 0.916504 0.028320 0.012695
test2,276_2106.jpg,0,0.009766,0.039062,10.0,40.0,0.015,0 0.004883 0.897461 0.009766 0.039062
test2,276_2790.jpg,0,0.012695,0.021484,13.0,22.0,0.015,0 0.009277 0.847656 0.012695 0.021484
test2,276_2835.jpg,0,0.033203,0.009766,34.0,10.0,0.015,0 0.672852 0.900391 0.033203 0.009766
test2,276_2843.jpg,0,0.028320,0.006836,29.0,7.0,0.015,0 0.111816 0.914551 0.028320 0.006836
test2,276_2858.jpg,0,0.039062,0.011719,40.0,12.0,0.015,0 0.717773 0.901367 0.039062 0.011719
test2,276_2873.jpg,0,0.048828,0.013672,50.0,14.0,0.015,0 0.610352 0.896484 0.048828 0.013672
test2,276_2890.jpg,0,0.035156,0.011719,36.0,12.0,0.015,0 0.877930 0.911133 0.035156 0.011719
test2,276_4923.jpg,0,0.013672,0.028320,14.0,29.0,0.015,0 0.993164 0.674316 0.013672 0.028320
test2,276_5008.jpg,0,0.008789,0.033203,9.0,34.0,0.015,0 0.995605 0.686523 0.008789 0.033203
test2,276_5014.jpg,0,0.011719,0.037109,12.0,38.0,0.015,0 0.994141 0.710938 0.011719 0.037109
test2,276_5021.jpg,0,0.008789,0.037109,9.0,38.0,0.015,0 0.995605 0.663086 0.008789 0.037109
test2,276_5037.jpg,0,0.010742,0.041016,11.0,42.0,0.015,0 0.994629 0.732422 0.010742 0.041016
test2,276_5043.jpg,0,0.013672,0.041992,14.0,43.0,0.015,0 0.993164 0.665527 0.013672 0.041992
test2,276_5428.jpg,0,0.014648,0.037109,15.0,38.0,0.015,0 0.007324 0.128906 0.014648 0.037109
test2,276_5475.jpg,0,0.013672,0.041992,14.0,43.0,0.015,0 0.007812 0.147949 0.013672 0.041992
test2,276_5478.jpg,0,0.010742,0.033203,11.0,34.0,0.015,0 0.005371 0.103516 0.010742 0.033203
test2,276_6147.jpg,0,0.011719,0.041016,12.0,42.0,0.015,0 0.994141 0.504883 0.011719 0.041016
test2,276_6277.jpg,0,0.011719,0.029297,12.0,30.0,0.015,0 0.994141 0.208008 0.011719 0.029297
test2,276_6280.jpg,0,0.011719,0.029297,12.0,30.0,0.015,0 0.994141 0.208008 0.011719 0.029297
test2,276_6304.jpg,0,0.012695,0.038086,13.0,39.0,0.015,0 0.993652 0.222168 0.012695 0.038086
test2,276_6337.jpg,0,0.011719,0.029297,12.0,30.0,0.015,0 0.994141 0.520508 0.011719 0.029297
test2,276_6338.jpg,0,0.009766,0.029297,10.0,30.0,0.015,0 0.995117 0.521484 0.009766 0.029297
test2,276_6377.jpg,0,0.012695,0.034180,13.0,35.0,0.015,0 0.993652 0.261230 0.012695 0.034180
test2,276_6395.jpg,0,0.010742,0.042969,11.0,44.0,0.015,0 0.994629 0.210938 0.010742 0.042969
test2,276_6439.jpg,0,0.012695,0.042969,13.0,44.0,0.015,0 0.993652 0.546875 0.012695 0.042969
test2,276_8668.jpg,0,0.009766,0.031250,10.0,32.0,0.015,0 0.995117 0.156250 0.009766 0.031250
test2,276_9127.jpg,0,0.011719,0.027344,12.0,28.0,0.015,0 0.994141 0.742188 0.011719 0.027344
test2,276_9211.jpg,0,0.029297,0.009766,30.0,10.0,0.015,0 0.878906 0.912109 0.029297 0.009766
test2,276_9255.jpg,0,0.028320,0.009766,29.0,10.0,0.015,0 0.717285 0.901367 0.028320 0.009766
test2,276_9300.jpg,0,0.026367,0.006836,27.0,7.0,0.015,0 0.531738 0.897949 0.026367 0.006836
test2,276_9587.jpg,0,0.036133,0.009766,37.0,10.0,0.015,0 0.153809 0.910156 0.036133 0.009766
test2,277_10029.jpg,0,0.030273,0.013672,31.0,14.0,0.015,0 0.175293 0.906250 0.030273 0.013672
test2,277_10034.jpg,0,0.030273,0.006836,31.0,7.0,0.015,0 0.176270 0.909668 0.030273 0.006836
test2,277_10034.jpg,0,0.028320,0.013672,29.0,14.0,0.015,0 0.018066 0.918945 0.028320 0.013672
test2,277_6648.jpg,0,0.009766,0.026367,10.0,27.0,0.015,0 0.995117 0.358887 0.009766 0.026367
test2,277_6690.jpg,0,0.010742,0.029297,11.0,30.0,0.015,0 0.994629 0.137695 0.010742 0.029297
test2,277_6716.jpg,0,0.008789,0.026367,9.0,27.0,0.015,0 0.995605 0.431152 0.008789 0.026367
test2,277_6760.jpg,0,0.010742,0.023438,11.0,24.0,0.015,0 0.994629 0.463867 0.010742 0.023438
test2,277_6773.jpg,0,0.010742,0.022461,11.0,23.0,0.015,0 0.994629 0.294434 0.010742 0.022461
test2,277_6816.jpg,0,0.010742,0.021484,11.0,22.0,0.015,0 0.994629 0.481445 0.010742 0.021484
test2,277_6874.jpg,0,0.010742,0.022461,11.0,23.0,0.015,0 0.994629 0.491699 0.010742 0.022461
test2,277_9829.jpg,0,0.024414,0.012695,25.0,13.0,0.015,0 0.136230 0.909668 0.024414 0.012695
test2,277_9839.jpg,0,0.029297,0.011719,30.0,12.0,0.015,0 0.166016 0.908203 0.029297 0.011719
test2,277_9855.jpg,0,0.023438,0.008789,24.0,9.0,0.015,0 0.130859 0.911621 0.023438 0.008789
test2,277_9879.jpg,0,0.021484,0.008789,22.0,9.0,0.015,0 0.110352 0.913574 0.021484 0.008789
test2,277_9979.jpg,0,0.030273,0.011719,31.0,12.0,0.015,0 0.086426 0.914062 0.030273 0.011719
test2,278_5168.jpg,0,0.030273,0.011719,31.0,12.0,0.015,0 0.185059 0.907227 0.030273 0.011719
test2,278_6091.jpg,0,0.028320,0.007812,29.0,8.0,0.015,0 0.694824 0.901367 0.028320 0.007812
test2,279_2721.jpg,0,0.012695,0.034180,13.0,35.0,0.015,0 0.006348 0.873535 0.012695 0.034180
test2,279_2724.jpg,0,0.028320,0.009766,29.0,10.0,0.015,0 0.102051 0.914062 0.028320 0.009766
test2,279_2769.jpg,0,0.029297,0.013672,30.0,14.0,0.015,0 0.084961 0.913086 0.029297 0.013672
test2,279_3769.jpg,0,0.032227,0.011719,33.0,12.0,0.015,0 0.970215 0.918945 0.032227 0.011719
test2,279_3822.jpg,0,0.014648,0.010742,15.0,11.0,0.015,0 0.992676 0.920410 0.014648 0.010742
test2,279_3881.jpg,0,0.031250,0.010742,32.0,11.0,0.015,0 0.887695 0.912598 0.031250 0.010742
test2,279_3895.jpg,0,0.019531,0.006836,20.0,7.0,0.015,0 0.833008 0.909668 0.019531 0.006836
test2,279_3905.jpg,0,0.010742,0.019531,11.0,20.0,0.015,0 0.994629 0.916016 0.010742 0.019531
test2,279_3966.jpg,0,0.020508,0.006836,21.0,7.0,0.015,0 0.571777 0.897949 0.020508 0.006836
test2,279_3992.jpg,0,0.028320,0.006836,29.0,7.0,0.015,0 0.544434 0.897949 0.028320 0.006836
test2,279_5901.jpg,0,0.008789,0.031250,9.0,32.0,0.015,0 0.995605 0.173828 0.008789 0.031250
test2,279_5924.jpg,0,0.008789,0.027344,9.0,28.0,0.015,0 0.995605 0.215820 0.008789 0.027344
test2,279_5962.jpg,0,0.007812,0.030273,8.0,31.0,0.015,0 0.996094 0.224121 0.007812 0.030273
test2,279_5967.jpg,0,0.010742,0.033203,11.0,34.0,0.015,0 0.994629 0.401367 0.010742 0.033203
test2,279_5992.jpg,0,0.008789,0.027344,9.0,28.0,0.015,0 0.995605 0.436523 0.008789 0.027344
test2,279_6001.jpg,0,0.011719,0.024414,12.0,25.0,0.015,0 0.994141 0.593262 0.011719 0.024414
test2,279_6029.jpg,0,0.010742,0.026367,11.0,27.0,0.015,0 0.994629 0.311035 0.010742 0.026367
test2,280_2768.jpg,0,0.011719,0.019531,12.0,20.0,0.015,0 0.008789 0.852539 0.011719 0.019531
test2,280_2796.jpg,0,0.011719,0.040039,12.0,41.0,0.015,0 0.007812 0.850098 0.011719 0.040039
test2,280_2825.jpg,0,0.029297,0.009766,30.0,10.0,0.015,0 0.102539 0.914062 0.029297 0.009766
test2,280_2862.jpg,0,0.026367,0.011719,27.0,12.0,0.015,0 0.116699 0.912109 0.026367 0.011719
test2,280_2925.jpg,0,0.019531,0.008789,20.0,9.0,0.015,0 0.476562 0.896973 0.019531 0.008789
test2,280_2938.jpg,0,0.030273,0.007812,31.0,8.0,0.015,0 0.245605 0.905273 0.030273 0.007812
test2,280_2944.jpg,0,0.022461,0.008789,23.0,9.0,0.015,0 0.463379 0.896973 0.022461 0.008789
test2,280_2958.jpg,0,0.032227,0.008789,33.0,9.0,0.015,0 0.388184 0.898926 0.032227 0.008789
test2,280_3803.jpg,0,0.008789,0.027344,9.0,28.0,0.015,0 0.995605 0.898438 0.008789 0.027344
test2,280_3831.jpg,0,0.005859,0.033203,6.0,34.0,0.015,0 0.997070 0.764648 0.005859 0.033203
test2,280_3868.jpg,0,0.012695,0.031250,13.0,32.0,0.015,0 0.993652 0.750977 0.012695 0.031250
test2,280_3898.jpg,0,0.012695,0.015625,13.0,16.0,0.015,0 0.993652 0.761719 0.012695 0.015625
test2,280_3946.jpg,0,0.008789,0.031250,9.0,32.0,0.015,0 0.995605 0.765625 0.008789 0.031250
test2,280_4312.jpg,0,0.013672,0.030273,14.0,31.0,0.015,0 0.013672 0.221191 0.013672 0.030273
test2,280_4326.jpg,0,0.013672,0.027344,14.0,28.0,0.015,0 0.012695 0.202148 0.013672 0.027344
test2,280_4359.jpg,0,0.007812,0.033203,8.0,34.0,0.015,0 0.003906 0.125000 0.007812 0.033203
test2,280_4399.jpg,0,0.007812,0.031250,8.0,32.0,0.015,0 0.003906 0.120117 0.007812 0.031250
test2,280_4423.jpg,0,0.011719,0.017578,12.0,18.0,0.015,0 0.005859 0.107422 0.011719 0.017578
test2,280_4437.jpg,0,0.007812,0.015625,8.0,16.0,0.015,0 0.003906 0.110352 0.007812 0.015625
test2,280_4453.jpg,0,0.007812,0.024414,8.0,25.0,0.015,0 0.003906 0.123535 0.007812 0.024414
test2,280_5962.jpg,0,0.006836,0.041016,7.0,42.0,0.015,0 0.996582 0.319336 0.006836 0.041016
test2,280_5998.jpg,0,0.013672,0.025391,14.0,26.0,0.015,0 0.993164 0.319336 0.013672 0.025391
test2,280_6011.jpg,0,0.008789,0.031250,9.0,32.0,0.015,0 0.995605 0.297852 0.008789 0.031250
test2,280_6038.jpg,0,0.007812,0.027344,8.0,28.0,0.015,0 0.996094 0.331055 0.007812 0.027344
test2,280_6058.jpg,0,0.006836,0.029297,7.0,30.0,0.015,0 0.996582 0.347656 0.006836 0.029297
test2,280_6078.jpg,0,0.007812,0.023438,8.0,24.0,0.015,0 0.996094 0.278320 0.007812 0.023438
test2,280_6102.jpg,0,0.012695,0.049805,13.0,51.0,0.015,0 0.993652 0.468262 0.012695 0.049805
test2,280_6114.jpg,0,0.008789,0.026367,9.0,27.0,0.015,0 0.995605 0.348145 0.008789 0.026367
test2,281_7886.jpg,0,0.030273,0.012695,31.0,13.0,0.015,0 0.697754 0.899902 0.030273 0.012695
test2,281_7910.jpg,0,0.027344,0.009766,28.0,10.0,0.015,0 0.774414 0.905273 0.027344 0.009766
test2,281_7914.jpg,0,0.029297,0.007812,30.0,8.0,0.015,0 0.844727 0.910156 0.029297 0.007812
test2,281_7992.jpg,0,0.033203,0.013672,34.0,14.0,0.015,0 0.625977 0.896484 0.033203 0.013672
test2,282_4742.jpg,0,0.034180,0.005859,35.0,6.0,0.015,0 0.480957 0.898438 0.034180 0.005859
test2,282_4749.jpg,0,0.034180,0.005859,35.0,6.0,0.015,0 0.591309 0.899414 0.034180 0.005859
test2,282_4775.jpg,0,0.043945,0.006836,45.0,7.0,0.015,0 0.432129 0.898926 0.043945 0.006836
test2,282_4779.jpg,0,0.023438,0.005859,24.0,6.0,0.015,0 0.391602 0.899414 0.023438 0.005859
test2,282_4799.jpg,0,0.033203,0.008789,34.0,9.0,0.015,0 0.485352 0.896973 0.033203 0.008789
test2,282_6015.jpg,0,0.006836,0.031250,7.0,32.0,0.015,0 0.003418 0.102539 0.006836 0.031250
test2,282_6035.jpg,0,0.008789,0.027344,9.0,28.0,0.015,0 0.004395 0.100586 0.008789 0.027344
test2,282_6058.jpg,0,0.007812,0.022461,8.0,23.0,0.015,0 0.003906 0.102051 0.007812 0.022461
test2,282_6476.jpg,0,0.010742,0.018555,11.0,19.0,0.015,0 0.994629 0.588379 0.010742 0.018555
test2,282_6509.jpg,0,0.006836,0.031250,7.0,32.0,0.015,0 0.996582 0.723633 0.006836 0.031250
test2,282_6528.jpg,0,0.006836,0.021484,7.0,22.0,0.015,0 0.996582 0.649414 0.006836 0.021484
test2,282_6554.jpg,0,0.007812,0.027344,8.0,28.0,0.015,0 0.996094 0.699219 0.007812 0.027344
test2,282_6558.jpg,0,0.009766,0.030273,10.0,31.0,0.015,0 0.995117 0.543457 0.009766 0.030273
test2,282_8426.jpg,0,0.014648,0.024414,15.0,25.0,0.015,0 0.992676 0.300293 0.014648 0.024414
test2,282_8436.jpg,0,0.007812,0.029297,8.0,30.0,0.015,0 0.996094 0.248047 0.007812 0.029297
test2,282_8459.jpg,0,0.004883,0.025391,5.0,26.0,0.015,0 0.997559 0.388672 0.004883 0.025391
test2,282_8490.jpg,0,0.005859,0.026367,6.0,27.0,0.015,0 0.997070 0.172363 0.005859 0.026367
test2,282_8552.jpg,0,0.008789,0.026367,9.0,27.0,0.015,0 0.995605 0.111816 0.008789 0.026367
test2,282_9395.jpg,0,0.021484,0.004883,22.0,5.0,0.015,0 0.118164 0.914551 0.021484 0.004883
test2,282_9521.jpg,0,0.006836,0.024414,7.0,25.0,0.015,0 0.003418 0.881348 0.006836 0.024414
test2,282_9530.jpg,0,0.021484,0.009766,22.0,10.0,0.015,0 0.083008 0.915039 0.021484 0.009766
test2,283_1668.jpg,0,0.004883,0.028320,5.0,29.0,0.015,0 0.997559 0.745605 0.004883 0.028320
test2,283_1733.jpg,0,0.018555,0.006836,19.0,7.0,0.015,0 0.990723 0.922363 0.018555 0.006836
test2,283_1827.jpg,0,0.005859,0.013672,6.0,14.0,0.015,0 0.997070 0.918945 0.005859 0.013672
test2,283_2712.jpg,0,0.011719,0.035156,12.0,36.0,0.015,0 0.994141 0.718750 0.011719 0.035156
test2,283_2715.jpg,0,0.006836,0.035156,7.0,36.0,0.015,0 0.996582 0.721680 0.006836 0.035156
test2,283_2728.jpg,0,0.007812,0.027344,8.0,28.0,0.015,0 0.996094 0.780273 0.007812 0.027344
test2,283_2738.jpg,0,0.009766,0.029297,10.0,30.0,0.015,0 0.995117 0.470703 0.009766 0.029297
test2,283_2824.jpg,0,0.009766,0.025391,10.0,26.0,0.015,0 0.995117 0.270508 0.009766 0.025391
test2,283_2850.jpg,0,0.007812,0.034180,8.0,35.0,0.015,0 0.996094 0.441895 0.007812 0.034180
test2,283_2904.jpg,0,0.013672,0.033203,14.0,34.0,0.015,0 0.993164 0.219727 0.013672 0.033203
test2,283_5338.jpg,0,0.025391,0.014648,26.0,15.0,0.015,0 0.785156 0.902832 0.025391 0.014648
test2,283_5411.jpg,0,0.020508,0.003906,21.0,4.0,0.015,0 0.605957 0.900391 0.020508 0.003906
test2,283_5422.jpg,0,0.007812,0.036133,8.0,37.0,0.015,0 0.996094 0.389160 0.007812 0.036133
test2,283_5432.jpg,0,0.009766,0.026367,10.0,27.0,0.015,0 0.995117 0.214355 0.009766 0.026367
test2,283_9714.jpg,0,0.010742,0.017578,11.0,18.0,0.015,0 0.994629 0.698242 0.010742 0.017578
test2,283_9714.jpg,0,0.020508,0.012695,21.0,13.0,0.015,0 0.989746 0.845215 0.020508 0.012695
test2,283_9714.jpg,0,0.012695,0.025391,13.0,26.0,0.015,0 0.993652 0.875977 0.012695 0.025391
test2,283_9724.jpg,0,0.007812,0.014648,8.0,15.0,0.015,0 0.996094 0.829590 0.007812 0.014648
test2,283_9724.jpg,0,0.022461,0.012695,23.0,13.0,0.015,0 0.988770 0.856934 0.022461 0.012695
test2,283_9738.jpg,0,0.019531,0.014648,20.0,15.0,0.015,0 0.990234 0.844238 0.019531 0.014648
test2,283_9738.jpg,0,0.024414,0.012695,25.0,13.0,0.015,0 0.981934 0.868652 0.024414 0.012695
test2,283_9738.jpg,0,0.006836,0.026367,7.0,27.0,0.015,0 0.996582 0.893066 0.006836 0.026367
test2,283_9741.jpg,0,0.022461,0.014648,23.0,15.0,0.015,0 0.986816 0.850098 0.022461 0.014648
test2,283_9741.jpg,0,0.024414,0.012695,25.0,13.0,0.015,0 0.977051 0.874512 0.024414 0.012695
test2,283_9741.jpg,0,0.011719,0.026367,12.0,27.0,0.015,0 0.994141 0.898926 0.011719 0.026367
test2,283_9757.jpg,0,0.022461,0.014648,23.0,15.0,0.015,0 0.972168 0.870605 0.022461 0.014648
test2,283_9757.jpg,0,0.024414,0.012695,25.0,13.0,0.015,0 0.965332 0.895020 0.024414 0.012695
test2,283_9757.jpg,0,0.022461,0.007812,23.0,8.0,0.015,0 0.953613 0.918945 0.022461 0.007812
test2,283_9766.jpg,0,0.022461,0.014648,23.0,15.0,0.015,0 0.960449 0.882324 0.022461 0.014648
test2,283_9766.jpg,0,0.024414,0.012695,25.0,13.0,0.015,0 0.953613 0.906738 0.024414 0.012695
test2,283_9766.jpg,0,0.017578,0.006836,18.0,7.0,0.015,0 0.969727 0.920410 0.017578 0.006836
test2,283_9779.jpg,0,0.022461,0.014648,23.0,15.0,0.015,0 0.944824 0.900879 0.022461 0.014648
test2,283_9779.jpg,0,0.024414,0.005859,25.0,6.0,0.015,0 0.939941 0.918945 0.024414 0.005859
test2,283_9799.jpg,0,0.022461,0.004883,23.0,5.0,0.015,0 0.924316 0.917480 0.022461 0.004883
test2,283_9889.jpg,0,0.018555,0.009766,19.0,10.0,0.015,0 0.826660 0.908203 0.018555 0.009766
test2,284_1874.jpg,0,0.029297,0.006836,30.0,7.0,0.015,0 0.111328 0.914551 0.029297 0.006836
test2,284_1879.jpg,0,0.021484,0.005859,22.0,6.0,0.015,0 0.625000 0.900391 0.021484 0.005859
test2,284_1934.jpg,0,0.010742,0.016602,11.0,17.0,0.015,0 0.008301 0.850098 0.010742 0.016602
test2,284_1971.jpg,0,0.023438,0.005859,24.0,6.0,0.015,0 0.031250 0.921875 0.023438 0.005859
test2,284_1991.jpg,0,0.008789,0.025391,9.0,26.0,0.015,0 0.004395 0.905273 0.008789 0.025391
test2,284_2024.jpg,0,0.021484,0.007812,22.0,8.0,0.015,0 0.291016 0.902344 0.021484 0.007812
test2,284_2047.jpg,0,0.021484,0.006836,22.0,7.0,0.015,0 0.318359 0.901855 0.021484 0.006836
test2,284_2624.jpg,0,0.006836,0.024414,7.0,25.0,0.015,0 0.996582 0.622559 0.006836 0.024414
test2,284_2630.jpg,0,0.006836,0.037109,7.0,38.0,0.015,0 0.996582 0.833008 0.006836 0.037109
test2,284_2652.jpg,0,0.006836,0.034180,7.0,35.0,0.015,0 0.996582 0.766113 0.006836 0.034180
test2,284_2660.jpg,0,0.005859,0.038086,6.0,39.0,0.015,0 0.997070 0.832520 0.005859 0.038086
test2,284_2682.jpg,0,0.010742,0.029297,11.0,30.0,0.015,0 0.994629 0.643555 0.010742 0.029297
test2,284_2755.jpg,0,0.027344,0.006836,28.0,7.0,0.015,0 0.775391 0.906738 0.027344 0.006836
test2,284_4837.jpg,0,0.007812,0.032227,8.0,33.0,0.015,0 0.996094 0.420410 0.007812 0.032227
test2,284_4919.jpg,0,0.024414,0.006836,25.0,7.0,0.015,0 0.359863 0.899902 0.024414 0.006836
test2,284_4944.jpg,0,0.021484,0.006836,22.0,7.0,0.015,0 0.565430 0.897949 0.021484 0.006836
test2,284_5102.jpg,0,0.006836,0.040039,7.0,41.0,0.015,0 0.996582 0.297363 0.006836 0.040039
test2,284_5109.jpg,0,0.005859,0.039062,6.0,40.0,0.015,0 0.997070 0.230469 0.005859 0.039062
test2,284_5132.jpg,0,0.005859,0.037109,6.0,38.0,0.015,0 0.997070 0.291992 0.005859 0.037109
test2,284_5138.jpg,0,0.012695,0.020508,13.0,21.0,0.015,0 0.993652 0.097168 0.012695 0.020508
test2,284_5141.jpg,0,0.012695,0.020508,13.0,21.0,0.015,0 0.993652 0.097168 0.012695 0.020508
test2,284_6197.jpg,0,0.028320,0.014648,29.0,15.0,0.015,0 0.667480 0.296387 0.028320 0.014648
test2,284_6217.jpg,0,0.028320,0.014648,29.0,15.0,0.015,0 0.697754 0.318848 0.028320 0.014648
test2,284_6289.jpg,0,0.028320,0.014648,29.0,15.0,0.015,0 0.829590 0.437012 0.028320 0.014648
test2,284_6328.jpg,0,0.028320,0.014648,29.0,15.0,0.015,0 0.911621 0.495605 0.028320 0.014648
test2,284_6370.jpg,0,0.018555,0.014648,19.0,15.0,0.015,0 0.990723 0.549316 0.018555 0.014648
test2,284_8421.jpg,0,0.028320,0.013672,29.0,14.0,0.015,0 0.518066 0.213867 0.028320 0.013672
test2,284_8423.jpg,0,0.028320,0.014648,29.0,15.0,0.015,0 0.514160 0.211426 0.028320 0.014648
test2,284_8423.jpg,0,0.028320,0.014648,29.0,15.0,0.015,0 0.514160 0.211426 0.028320 0.014648
test2,284_8432.jpg,0,0.028320,0.014648,29.0,15.0,0.015,0 0.492676 0.200684 0.028320 0.014648
test2,284_8432.jpg,0,0.028320,0.014648,29.0,15.0,0.015,0 0.492676 0.200684 0.028320 0.014648
test2,284_8442.jpg,0,0.028320,0.014648,29.0,15.0,0.015,0 0.472168 0.185059 0.028320 0.014648
test2,284_8442.jpg,0,0.028320,0.014648,29.0,15.0,0.015,0 0.472168 0.185059 0.028320 0.014648
test2,284_8444.jpg,0,0.028320,0.014648,29.0,15.0,0.015,0 0.463379 0.185059 0.028320 0.014648
test2,284_8444.jpg,0,0.028320,0.014648,29.0,15.0,0.015,0 0.463379 0.185059 0.028320 0.014648
test2,284_8462.jpg,0,0.028320,0.014648,29.0,15.0,0.015,0 0.421387 0.156738 0.028320 0.014648
test2,284_8462.jpg,0,0.028320,0.014648,29.0,15.0,0.015,0 0.421387 0.156738 0.028320 0.014648
test2,284_8472.jpg,0,0.028320,0.014648,29.0,15.0,0.015,0 0.403809 0.145996 0.028320 0.014648
test2,284_8472.jpg,0,0.028320,0.014648,29.0,15.0,0.015,0 0.403809 0.145996 0.028320 0.014648
test2,284_8480.jpg,0,0.028320,0.014648,29.0,15.0,0.015,0 0.382324 0.131348 0.028320 0.014648
test2,284_8480.jpg,0,0.028320,0.014648,29.0,15.0,0.015,0 0.382324 0.131348 0.028320 0.014648
test2,284_8483.jpg,0,0.028320,0.014648,29.0,15.0,0.015,0 0.377441 0.128418 0.028320 0.014648
test2,284_8503.jpg,0,0.028320,0.014648,29.0,15.0,0.015,0 0.340332 0.115723 0.028320 0.014648
test2,284_9028.jpg,0,0.022461,0.012695,23.0,13.0,0.015,0 0.758301 0.110840 0.022461 0.012695
test2,284_9051.jpg,0,0.022461,0.012695,23.0,13.0,0.015,0 0.729004 0.148926 0.022461 0.012695
test2,284_9092.jpg,0,0.022461,0.012695,23.0,13.0,0.015,0 0.677246 0.216309 0.022461 0.012695
test2,284_9136.jpg,0,0.022461,0.012695,23.0,13.0,0.015,0 0.611816 0.281738 0.022461 0.012695
test2,284_9179.jpg,0,0.022461,0.012695,23.0,13.0,0.015,0 0.550293 0.345215 0.022461 0.012695
test2,284_9194.jpg,0,0.022461,0.012695,23.0,13.0,0.015,0 0.526855 0.366699 0.022461 0.012695
test2,284_9196.jpg,0,0.022461,0.012695,23.0,13.0,0.015,0 0.525879 0.366699 0.022461 0.012695
test2,284_9256.jpg,0,0.022461,0.012695,23.0,13.0,0.015,0 0.440918 0.444824 0.022461 0.012695
test2,284_9316.jpg,0,0.022461,0.012695,23.0,13.0,0.015,0 0.368652 0.524902 0.022461 0.012695
test2,284_9328.jpg,0,0.008789,0.014648,9.0,15.0,0.015,0 0.995605 0.517090 0.008789 0.014648
test2,284_9336.jpg,0,0.022461,0.012695,23.0,13.0,0.015,0 0.353027 0.552246 0.022461 0.012695
test2,284_9347.jpg,0,0.004883,0.026367,5.0,27.0,0.015,0 0.997559 0.672363 0.004883 0.026367
test2,284_9356.jpg,0,0.005859,0.028320,6.0,29.0,0.015,0 0.997070 0.645996 0.005859 0.028320
test2,284_9363.jpg,0,0.022461,0.012695,23.0,13.0,0.015,0 0.331543 0.586426 0.022461 0.012695
test2,284_9363.jpg,0,0.011719,0.028320,12.0,29.0,0.015,0 0.994141 0.651855 0.011719 0.028320
test2,284_9363.jpg,0,0.025391,0.014648,26.0,15.0,0.015,0 0.971680 0.560059 0.025391 0.014648
test2,284_9374.jpg,0,0.022461,0.012695,23.0,13.0,0.015,0 0.332520 0.586426 0.022461 0.012695
test2,284_9374.jpg,0,0.011719,0.028320,12.0,29.0,0.015,0 0.994141 0.651855 0.011719 0.028320
test2,284_9374.jpg,0,0.025391,0.014648,26.0,15.0,0.015,0 0.971680 0.560059 0.025391 0.014648
test2,284_9375.jpg,0,0.022461,0.012695,23.0,13.0,0.015,0 0.310059 0.620605 0.022461 0.012695
test2,284_9375.jpg,0,0.025391,0.014648,26.0,15.0,0.015,0 0.945312 0.595215 0.025391 0.014648
test2,284_9375.jpg,0,0.012695,0.027344,13.0,28.0,0.015,0 0.993652 0.748047 0.012695 0.027344
test2,284_9377.jpg,0,0.025391,0.014648,26.0,15.0,0.015,0 0.942383 0.598145 0.025391 0.014648
test2,284_9377.jpg,0,0.004883,0.017578,5.0,18.0,0.015,0 0.997559 0.620117 0.004883 0.017578
test2,284_9406.jpg,0,0.022461,0.012695,23.0,13.0,0.015,0 0.278809 0.659668 0.022461 0.012695
test2,284_9407.jpg,0,0.022461,0.012695,23.0,13.0,0.015,0 0.277832 0.661621 0.022461 0.012695
test2,284_9407.jpg,0,0.025391,0.014648,26.0,15.0,0.015,0 0.914062 0.633301 0.025391 0.014648
test2,284_9467.jpg,0,0.022461,0.012695,23.0,13.0,0.015,0 0.227051 0.732910 0.022461 0.012695
test2,284_9467.jpg,0,0.025391,0.014648,26.0,15.0,0.015,0 0.859375 0.707520 0.025391 0.014648
test2,284_9530.jpg,0,0.022461,0.012695,23.0,13.0,0.015,0 0.178223 0.805176 0.022461 0.012695
test2,284_9530.jpg,0,0.025391,0.014648,26.0,15.0,0.015,0 0.803711 0.778809 0.025391 0.014648
test2,284_9530.jpg,0,0.016602,0.002930,17.0,3.0,0.015,0 0.854004 0.913574 0.016602 0.002930
test2,284_9545.jpg,0,0.022461,0.012695,23.0,13.0,0.015,0 0.167480 0.821777 0.022461 0.012695
test2,284_9545.jpg,0,0.025391,0.014648,26.0,15.0,0.015,0 0.790039 0.797363 0.025391 0.014648
